# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_pacdm          15:(.)xa_pacdr           16:(.)rho_pacdr          17:(.)p_pacdr            18:(.)nsub_pacdr         19:(.)N_pacdr            20:(.)w_pacdr            21:(.)cs2_pacdr       22:(.)Gamma_pacdr [1/Mpc]    23:(.)dx_pacdr           24:(.)ddx_pacdr          25:(.)dw_pacdr           26:(.)ddw_pacdr          27:(.)dcs2_pacdr         28:(.)dGamma_pacdr       29:(.)rho_lambda         30:(.)rho_ur             31:(.)rho_crit           32:(.)rho_tot            33:(.)p_tot              34:(.)p_tot_prime        35:gr.fac. D             36:gr.fac. f          
       2.406912522226e+06       1.245830407393e-10       1.838951370009e-01       1.309273423304e+07       1.376377722904e+04       5.718434460541e-03       3.312822152948e+10       1.061644228053e-01       9.234662316230e+13       3.472597663889e+10       1.770246674767e+11       2.097252341240e+13       6.990841115091e+12       9.317087761933e+09       5.820809072469e-03       1.496954830924e+13       4.989831506978e+12       8.758677126472e+06       7.137671379097e-01       3.333321356061e-01       3.333327344168e-01       2.109275740441e+17       5.820798613933e-03       5.820767238541e-03      -1.796432356788e-06      -3.592257666312e-06      -3.593471762499e-06      -2.000011432677e+00       5.028897389097e-08       4.290992708129e+13       1.714196896971e+14       1.714196896971e+14       5.706618936993e+13      -1.241677364746e+15       2.331641659096e-04       5.712249124386e-02 
       2.381179207899e+06       1.272897265850e-10       1.858818360415e-01       1.281436039079e+07       1.376377524234e+04       5.780232506839e-03       3.277402919303e+10       1.073112814440e-01       8.846024304519e+13       3.362403279048e+10       1.714072230670e+11       2.008990101496e+13       6.696633649753e+12       9.021432792999e+09       5.883714196361e-03       1.433955988931e+13       4.779835748365e+12       8.480740887681e+06       7.137671657760e-01       3.333321095810e-01       3.333327214021e-01       2.064414298240e+17       5.883703395076e-03       5.883670991445e-03      -1.835463368711e-06      -3.670294386479e-06      -3.671559090133e-06      -2.000011645849e+00       5.028897389097e-08       4.110407558694e+13       1.642078322250e+14       1.642078322250e+14       5.466457560883e+13      -1.176713339737e+15       2.333073563520e-04       5.710793370591e-02 
       2.355721019147e+06       1.300552112450e-10       1.878899911808e-01       1.254190619455e+07       1.376377323418e+04       5.842698383899e-03       3.242362367431e+10       1.084705242364e-01       8.473742007719e+13       3.255705643219e+10       1.659680345023e+11       1.924442351808e+13       6.414807817927e+12       8.735159710648e+09       5.947299129517e-03       1.373608433238e+13       4.578677602645e+12       8.211624286334e+06       7.137671942478e-01       3.333320829904e-01       3.333327081045e-01       2.020506993568e+17       5.947287974249e-03       5.947254508682e-03      -1.875342271500e-06      -3.750025836709e-06      -3.751343251171e-06      -2.000011862898e+00       5.028897389097e-08       3.937422281460e+13       1.572994109929e+14       1.572994109929e+14       5.236403305117e+13      -1.115148288409e+15       2.334505984998e-04       5.709361532428e-02 
       2.330535014487e+06       1.328807718246e-10       1.899198339888e-01       1.227524575239e+07       1.376377120434e+04       5.905839308546e-03       3.207696448688e+10       1.096422848026e-01       8.117127100443e+13       3.152393795634e+10       1.607014452699e+11       1.843452768970e+13       6.144842542256e+12       8.457970803677e+09       6.011571218482e-03       1.315800585278e+13       4.385985141429e+12       7.951047452706e+06       7.137672233383e-01       3.333320558222e-01       3.333326945180e-01       1.977533533325e+17       6.011559697630e-03       6.011525135327e-03      -1.916087478760e-06      -3.831488800648e-06      -3.832861116394e-06      -2.000012083893e+00       5.028897389097e-08       3.771717038070e+13       1.506816582816e+14       1.506816582816e+14       5.016030814540e+13      -1.056804370004e+15       2.335938929435e-04       5.707953818575e-02 
       2.305618283887e+06       1.357677131613e-10       1.919715985350e-01       1.201425584981e+07       1.376376915258e+04       5.969662575589e-03       3.173401157715e+10       1.108266982020e-01       7.775520225270e+13       3.052360296591e+10       1.556019783524e+11       1.765871608590e+13       5.886238674769e+12       8.189577808023e+09       6.076537889194e-03       1.260425562233e+13       4.201402088824e+12       7.698739398057e+06       7.137672530608e-01       3.333320280636e-01       3.333326806362e-01       1.935474056018e+17       6.076525990778e-03       6.076490295795e-03      -1.957717803755e-06      -3.914720859457e-06      -3.916150357694e-06      -2.000012308903e+00       5.028897389097e-08       3.612985450470e+13       1.443423436248e+14       1.443423436248e+14       4.804932634939e+13      -1.001513048878e+15       2.337372402802e-04       5.706570440036e-02 
       2.280967948425e+06       1.387173684251e-10       1.940455214026e-01       1.175881589279e+07       1.376376707865e+04       6.034175558662e-03       3.139472531977e+10       1.120239009488e-01       7.448289773642e+13       2.955501115727e+10       1.506643305325e+11       1.691555428225e+13       5.638518073987e+12       7.929701606974e+09       6.142206647836e-03       1.207380979415e+13       4.024587162705e+12       7.454437732812e+06       7.137672834292e-01       3.333319997020e-01       3.333326664528e-01       1.894309122574e+17       6.142194359482e-03       6.142157494700e-03      -2.000252468072e-06      -3.999760409073e-06      -4.001249465482e-06      -2.000012537998e+00       5.028897389097e-08       3.460934034432e+13       1.382697512004e+14       1.382697512004e+14       4.602718459694e+13      -9.491146076275e+14       2.338806411138e-04       5.705211610165e-02 
       2.256581159960e+06       1.417310997333e-10       1.961418417322e-01       1.150880785204e+07       1.376376498233e+04       6.099385711077e-03       3.105906651302e+10       1.132340310279e-01       7.134830718059e+13       2.861715523825e+10       1.458833668772e+11       1.620366822163e+13       5.401222720875e+12       7.678071940906e+09       6.208585081707e-03       1.156568760965e+13       3.855213443704e+12       7.217888393687e+06       7.137673144574e-01       3.333319707241e-01       3.333326519612e-01       1.854019707365e+17       6.208572390636e-03       6.208534317719e-03      -2.043711110472e-06      -4.086646677832e-06      -4.088197766469e-06      -2.000012771252e+00       5.028897389097e-08       3.315281656928e+13       1.324526581752e+14       1.324526581752e+14       4.409014408120e+13      -8.994576856874e+14       2.340240960550e-04       5.703877544689e-02 
       2.232455100802e+06       1.448102987820e-10       1.982608012404e-01       1.126411620851e+07       1.376376286337e+04       6.165300566686e-03       3.072699637433e+10       1.144572279100e-01       6.834563493421e+13       2.770905988066e+10       1.412541153982e+11       1.552174167372e+13       5.173913871990e+12       7.434427126222e+09       6.275680860098e-03       1.107894958517e+13       3.692967770759e+12       6.988845379476e+06       7.137673461598e-01       3.333319411167e-01       3.333326371546e-01       1.814587189409e+17       6.275667753112e-03       6.275628432466e-03      -2.088113795935e-06      -4.175419744477e-06      -4.177035441831e-06      -2.000013008735e+00       5.028897389097e-08       3.175759016328e+13       1.268803139588e+14       1.268803139588e+14       4.223462334191e+13      -8.523988420750e+14       2.341676057216e-04       5.702568461734e-02 
       2.208586983384e+06       1.479563874860e-10       2.004026442464e-01       1.102462789993e+07       1.376376072153e+04       6.231927740747e-03       3.039847653574e+10       1.156936325684e-01       6.546932925454e+13       2.682978070593e+10       1.367717618810e+11       1.486851380135e+13       4.956171248279e+12       7.198513783211e+09       6.343501735175e-03       1.061269577494e+13       3.537550162102e+12       6.767070495222e+06       7.137673785511e-01       3.333319108660e-01       3.333326220263e-01       1.775993343762e+17       6.343488198643e-03       6.343447589379e-03      -2.133481024900e-06      -4.266120556560e-06      -4.267803545775e-06      -2.000013250524e+00       5.028897389097e-08       3.042108144481e+13       1.215424203320e+14       1.215424203320e+14       4.045719164350e+13      -8.078021410105e+14       2.343111707384e-04       5.701284581852e-02 
       2.184974049944e+06       1.511708186363e-10       2.025676177036e-01       1.079023226863e+07       1.376375855656e+04       6.299274930809e-03       3.007346903954e+10       1.169433874945e-01       6.271407204229e+13       2.597840330305e+10       1.324316448785e+11       1.424277682933e+13       4.747592258004e+12       6.970086572550e+09       6.412055542878e-03       1.016606410713e+13       3.388673260605e+12       6.552333104500e+06       7.137674116462e-01       3.333318799581e-01       3.333326065693e-01       1.738220333102e+17       6.412041562724e-03       6.411999622611e-03      -2.179833742703e-06      -4.358790949223e-06      -4.360544024499e-06      -2.000013496692e+00       5.028897389097e-08       2.914081929748e+13       1.164291124110e+14       1.164291124110e+14       3.875456263187e+13      -7.655387592198e+14       2.344547917371e-04       5.700026128044e-02 
       2.161613572205e+06       1.544550765649e-10       2.047559712264e-01       1.056082101033e+07       1.376375636820e+04       6.367349917597e-03       2.975193633379e+10       1.182066367141e-01       6.007476900876e+13       2.515404227762e+10       1.282292508630e+11       1.364337381130e+13       4.547791252385e+12       6.748907940157e+09       6.481350203824e-03       9.738228789946e+12       3.246061802487e+12       6.344409889571e+06       7.137674454604e-01       3.333318483786e-01       3.333325907764e-01       1.701250699477e+17       6.481335765510e-03       6.481292450934e-03      -2.227193349222e-06      -4.453473664406e-06      -4.455299735579e-06      -2.000013747317e+00       5.028897389097e-08       2.791443660111e+13       1.115309404122e+14       1.115309404122e+14       3.712358825816e+13      -7.254866137857e+14       2.345984693569e-04       5.698793325782e-02 
       2.138502851056e+06       1.578106778355e-10       2.069679571196e-01       1.033628812413e+07       1.376375415622e+04       6.436160565911e-03       2.943384126807e+10       1.194835258044e-01       5.754654025690e+13       2.435584033103e+10       1.241602095328e+11       1.306919649064e+13       4.356398812552e+12       6.534747870148e+09       6.551393724224e-03       9.328398784775e+12       3.109452108356e+12       6.143084619136e+06       7.137674800093e-01       3.333318161131e-01       3.333325746403e-01       1.665067356241e+17       6.551378812734e-03       6.551334078652e-03      -2.275581708728e-06      -4.550212370449e-06      -4.552114467758e-06      -2.000014002476e+00       5.028897389097e-08       2.673966585507e+13       1.068388521851e+14       1.068388521851e+14       3.556125295823e+13      -6.875300094702e+14       2.347422042441e-04       5.697586403043e-02 
       2.115639216248e+06       1.612391719415e-10       2.092038304072e-01       1.011652986354e+07       1.376375192034e+04       6.505714825537e-03       2.911914708914e+10       1.207742019101e-01       5.512471125867e+13       2.358296736896e+10       1.202202892669e+11       1.251918325142e+13       4.173061066519e+12       6.327383645628e+09       6.622194196806e-03       8.935816343642e+12       2.978591595696e+12       5.948147923472e+06       7.137675153089e-01       3.333317831465e-01       3.333325581536e-01       1.629653580157e+17       6.622178796633e-03       6.622132596524e-03      -2.325021159950e-06      -4.649051682130e-06      -4.651032961177e-06      -2.000014262249e+00       5.028897389097e-08       2.561433498580e+13       1.023441764798e+14       1.023441764798e+14       3.406466807704e+13      -6.515593044909e+14       2.348859970524e-04       5.696405590328e-02 
       2.093020026075e+06       1.647421420203e-10       2.114638488620e-01       9.901444688456e+06       1.376374966033e+04       6.576020732164e-03       2.880781743670e+10       1.220788137605e-01       5.280480421215e+13       2.283461963810e+10       1.164053927245e+11       1.199231715546e+13       3.997439034899e+12       6.126599617080e+09       6.693759801748e-03       8.559755608156e+12       2.853238311849e+12       5.759397076690e+06       7.137675513755e-01       3.333317494637e-01       3.333325413086e-01       1.594993003666e+17       6.693743896878e-03       6.693696182699e-03      -2.375534526359e-06      -4.750037181125e-06      -4.752100928045e-06      -2.000014526717e+00       5.028897389097e-08       2.453636333082e+13       9.803860691856e+13       9.803860691856e+13       3.263106652774e+13      -6.174705937852e+14       2.350298484429e-04       5.695251120692e-02 
